"x","y","emissions","removals","net"
-22.5,-21.5,0,0,0
-22.5,-20.5,0,0,0
-22.5,-19.5,0,0,0
-22.5,-18.5,0,0,0
-22.5,-17.5,0,0,0
-22.5,-16.5,0,0,0
-22.5,-15.5,0,0,0
-22.5,-14.5,0,0,0
-22.5,-13.5,0,0,0
-22.5,-12.5,0,0,0
-22.5,-11.5,0,0,0
-22.5,-10.5,0,0,0
-22.5,-9.5,0,0,0
-22.5,-8.5,0,0,0
-22.5,-7.5,0,0,0
-22.5,-6.5,0,0,0
-22.5,-5.5,0,0,0
-22.5,-4.5,0,0,0
-22.5,-3.5,0,0,0
-22.5,-2.5,0,0,0
-22.5,-1.5,0,0,0
-22.5,-0.5,0,0,0
-22.5,0.5,0,0,0
-22.5,1.5,0,0,0
-22.5,2.5,0,0,0
-22.5,3.5,0,0,0
-22.5,4.5,0,0,0
-22.5,5.5,0,0,0
-22.5,6.5,0,0,0
-22.5,7.5,0,0,0
-22.5,8.5,0,0,0
-22.5,9.5,0,0,0
-22.5,10.5,0,0,0
-22.5,11.5,0,0,0
-22.5,12.5,0,0,0
-22.5,13.5,0,0,0
-22.5,14.5,0,0,0
-22.5,15.5,0,0,0
-22.5,16.5,0,0,0
-22.5,17.5,0,0,0
-22.5,18.5,0,0,0
-22.5,19.5,0,0,0
-22.5,20.5,0,0,0
-22.5,21.5,0,0,0
-22.5,22.5,0,0,0
-22.5,23.5,0,0,0
-22.5,24.5,0,0,0
-22.5,25.5,0,0,0
-22.5,26.5,0,0,0
-22.5,27.5,0,0,0
-22.5,28.5,0,0,0
-22.5,29.5,0,0,0
-22.5,30.5,0,0,0
-22.5,31.5,0,0,0
-22.5,32.5,0,0,0
-22.5,33.5,0,0,0
-22.5,34.5,0,0,0
-22.5,35.5,0,0,0
-22.5,36.5,0,0,0
-22.5,37.5,0,0,0
-22.5,38.5,0,0,0
-22.5,39.5,0,0,0
-22.5,40.5,0,0,0
-22.5,41.5,0,0,0
-22.5,42.5,0,0,0
-22.5,43.5,0,0,0
-22.5,44.5,0,0,0
-22.5,45.5,0,0,0
-22.5,46.5,0,0,0
-22.5,47.5,0,0,0
-22.5,48.5,0,0,0
-22.5,49.5,0,0,0
-22.5,50.5,0,0,0
-22.5,51.5,0,0,0
-22.5,52.5,0,0,0
-22.5,53.5,0,0,0
-22.5,54.5,0,0,0
-22.5,55.5,0,0,0
-22.5,56.5,0,0,0
-22.5,57.5,0,0,0
-22.5,58.5,0,0,0
-22.5,59.5,0,0,0
-22.5,60.5,0,0,0
-22.5,61.5,0,0,0
-22.5,62.5,0,0,0
-22.5,63.5,0,0,0
-22.5,64.5,0,0,0
-22.5,65.5,0,0,0
-22.5,66.5,0,0,0
-22.5,67.5,0,0,0
-22.5,68.5,0,0,0
-22.5,69.5,0,0,0
-22.5,70.5,0,0,0
-22.5,71.5,0,0,0
-22.5,72.5,0,0,0
-22.5,73.5,0,0,0
-22.5,74.5,0,0,0
-22.5,75.5,0,0,0
-22.5,76.5,0,0,0
-22.5,77.5,0,0,0
-22.5,78.5,0,0,0
-22.5,79.5,0,0,0
-21.5,-59.5,0,0,0
-21.5,-58.5,0,0,0
-21.5,-57.5,0,0,0
-21.5,-56.5,0,0,0
-21.5,-55.5,0,0,0
-21.5,-54.5,0,0,0
-21.5,-53.5,0,0,0
-21.5,-52.5,0,0,0
-21.5,-51.5,0,0,0
-21.5,-50.5,0,0,0
-21.5,-49.5,0,0,0
-21.5,-48.5,0,0,0
-21.5,-47.5,0,0,0
-21.5,-46.5,0,0,0
-21.5,-45.5,0,0,0
-21.5,-44.5,0,0,0
-21.5,-43.5,0,0,0
-21.5,-42.5,0,0,0
-21.5,-41.5,0,0,0
-21.5,-40.5,0,0,0
-21.5,-39.5,0,0,0
-21.5,-38.5,0,0,0
-21.5,-37.5,0,0,0
-21.5,-36.5,0,0,0
-21.5,-35.5,0,0,0
-21.5,-34.5,0,0,0
-21.5,-33.5,0,0,0
-21.5,-32.5,0,0,0
-21.5,-31.5,0,0,0
-21.5,-30.5,0,0,0
-21.5,-29.5,0,0,0
-21.5,-28.5,0,0,0
-21.5,-27.5,0,0,0
-21.5,-26.5,0,0,0
-21.5,-25.5,0,0,0
-21.5,-24.5,0,0,0
-21.5,-23.5,0,0,0
-21.5,-22.5,0,0,0
-21.5,-21.5,0,0,0
-21.5,-20.5,0,0,0
-21.5,-19.5,0,0,0
-21.5,-18.5,0,0,0
-21.5,-17.5,0,0,0
-21.5,-16.5,0,0,0
-21.5,-15.5,0,0,0
-21.5,-14.5,0,0,0
-21.5,-13.5,0,0,0
-21.5,-12.5,0,0,0
-21.5,-11.5,0,0,0
-21.5,-10.5,0,0,0
-21.5,-9.5,0,0,0
-21.5,-8.5,0,0,0
-21.5,-7.5,0,0,0
-21.5,-6.5,0,0,0
-21.5,-5.5,0,0,0
-21.5,-4.5,0,0,0
-21.5,-3.5,0,0,0
-21.5,-2.5,0,0,0
-21.5,-1.5,0,0,0
-21.5,-0.5,0,0,0
-21.5,0.5,0,0,0
-21.5,1.5,0,0,0
-21.5,2.5,0,0,0
-21.5,3.5,0,0,0
-21.5,4.5,0,0,0
-21.5,5.5,0,0,0
-21.5,6.5,0,0,0
-21.5,7.5,0,0,0
-21.5,8.5,0,0,0
-21.5,9.5,0,0,0
-21.5,10.5,0,0,0
-21.5,11.5,0,0,0
-21.5,12.5,0,0,0
-21.5,13.5,0,0,0
-21.5,14.5,0,0,0
-21.5,15.5,0,0,0
-21.5,16.5,0,0,0
-21.5,17.5,0,0,0
-21.5,18.5,0,0,0
-21.5,19.5,0,0,0
-21.5,20.5,0,0,0
-21.5,21.5,0,0,0
-21.5,22.5,0,0,0
-21.5,23.5,0,0,0
-21.5,24.5,0,0,0
-21.5,25.5,0,0,0
-21.5,26.5,0,0,0
-21.5,27.5,0,0,0
-21.5,28.5,0,0,0
-21.5,29.5,0,0,0
-21.5,30.5,0,0,0
-21.5,31.5,0,0,0
-21.5,32.5,0,0,0
-21.5,33.5,0,0,0
-21.5,34.5,0,0,0
-21.5,35.5,0,0,0
-21.5,36.5,0,0,0
-21.5,37.5,0,0,0
-21.5,38.5,0,0,0
-21.5,39.5,0,0,0
-21.5,40.5,0,0,0
-21.5,41.5,0,0,0
-21.5,42.5,0,0,0
-21.5,43.5,0,0,0
-21.5,44.5,0,0,0
-21.5,45.5,0,0,0
-21.5,46.5,0,0,0
-21.5,47.5,0,0,0
-21.5,48.5,0,0,0
-21.5,49.5,0,0,0
-21.5,50.5,0,0,0
-21.5,51.5,0,0,0
-21.5,52.5,0,0,0
-21.5,53.5,0,0,0
-21.5,54.5,0,0,0
-21.5,55.5,0,0,0
-21.5,56.5,0,0,0
-21.5,57.5,0,0,0
-21.5,58.5,0,0,0
-21.5,59.5,0,0,0
-21.5,60.5,0,0,0
-21.5,61.5,0,0,0
-21.5,62.5,0,0,0
-21.5,63.5,0,0,0
-21.5,64.5,0,0,0
-21.5,65.5,0,0,0
-21.5,66.5,0,0,0
-21.5,67.5,0,0,0
-21.5,68.5,0,0,0
-21.5,69.5,0,0,0
-21.5,70.5,0,0,0
-21.5,71.5,0,0,0
-21.5,72.5,0,0,0
-21.5,73.5,0,0,0
-21.5,74.5,0,0,0
-21.5,75.5,0,0,0
-21.5,76.5,0,0,0
-21.5,77.5,0,0,0
-21.5,78.5,0,0,0
-21.5,79.5,0,0,0
-20.5,-59.5,0,0,0
-20.5,-58.5,0,0,0
-20.5,-57.5,0,0,0
-20.5,-56.5,0,0,0
-20.5,-55.5,0,0,0
-20.5,-54.5,0,0,0
-20.5,-53.5,0,0,0
-20.5,-52.5,0,0,0
-20.5,-51.5,0,0,0
-20.5,-50.5,0,0,0
-20.5,-49.5,0,0,0
-20.5,-48.5,0,0,0
-20.5,-47.5,0,0,0
-20.5,-46.5,0,0,0
-20.5,-45.5,0,0,0
-20.5,-44.5,0,0,0
-20.5,-43.5,0,0,0
-20.5,-42.5,0,0,0
-20.5,-41.5,0,0,0
-20.5,-40.5,0,0,0
-20.5,-39.5,0,0,0
-20.5,-38.5,0,0,0
-20.5,-37.5,0,0,0
-20.5,-36.5,0,0,0
-20.5,-35.5,0,0,0
-20.5,-34.5,0,0,0
-20.5,-33.5,0,0,0
-20.5,-32.5,0,0,0
-20.5,-31.5,0,0,0
-20.5,-30.5,0,0,0
-20.5,-29.5,0,0,0
-20.5,-28.5,0,0,0
-20.5,-27.5,0,0,0
-20.5,-26.5,0,0,0
-20.5,-25.5,0,0,0
-20.5,-24.5,0,0,0
-20.5,-23.5,0,0,0
-20.5,-22.5,0,0,0
-20.5,-21.5,0,0,0
-20.5,-20.5,0,0,0
-20.5,-19.5,0,0,0
-20.5,-18.5,0,0,0
-20.5,-17.5,0,0,0
-20.5,-16.5,0,0,0
-20.5,-15.5,0,0,0
-20.5,-14.5,0,0,0
-20.5,-13.5,0,0,0
-20.5,-12.5,0,0,0
-20.5,-11.5,0,0,0
-20.5,-10.5,0,0,0
-20.5,-9.5,0,0,0
-20.5,-8.5,0,0,0
-20.5,-7.5,0,0,0
-20.5,-6.5,0,0,0
-20.5,-5.5,0,0,0
-20.5,-4.5,0,0,0
-20.5,-3.5,0,0,0
-20.5,-2.5,0,0,0
-20.5,-1.5,0,0,0
-20.5,-0.5,0,0,0
-20.5,0.5,0,0,0
-20.5,1.5,0,0,0
-20.5,2.5,0,0,0
-20.5,3.5,0,0,0
-20.5,4.5,0,0,0
-20.5,5.5,0,0,0
-20.5,6.5,0,0,0
-20.5,7.5,0,0,0
-20.5,8.5,0,0,0
-20.5,9.5,0,0,0
-20.5,10.5,0,0,0
-20.5,11.5,0,0,0
-20.5,12.5,0,0,0
-20.5,13.5,0,0,0
-20.5,14.5,0,0,0
-20.5,15.5,0,0,0
-20.5,16.5,0,0,0
-20.5,17.5,0,0,0
-20.5,18.5,0,0,0
-20.5,19.5,0,0,0
-20.5,20.5,0,0,0
-20.5,21.5,0,0,0
-20.5,22.5,0,0,0
-20.5,23.5,0,0,0
-20.5,24.5,0,0,0
-20.5,25.5,0,0,0
-20.5,26.5,0,0,0
-20.5,27.5,0,0,0
-20.5,28.5,0,0,0
-20.5,29.5,0,0,0
-20.5,30.5,0,0,0
-20.5,31.5,0,0,0
-20.5,32.5,0,0,0
-20.5,33.5,0,0,0
-20.5,34.5,0,0,0
-20.5,35.5,0,0,0
-20.5,36.5,0,0,0
-20.5,37.5,0,0,0
-20.5,38.5,0,0,0
-20.5,39.5,0,0,0
-20.5,40.5,0,0,0
-20.5,41.5,0,0,0
-20.5,42.5,0,0,0
-20.5,43.5,0,0,0
-20.5,44.5,0,0,0
-20.5,45.5,0,0,0
-20.5,46.5,0,0,0
-20.5,47.5,0,0,0
-20.5,48.5,0,0,0
-20.5,49.5,0,0,0
-20.5,50.5,0,0,0
-20.5,51.5,0,0,0
-20.5,52.5,0,0,0
-20.5,53.5,0,0,0
-20.5,54.5,0,0,0
-20.5,55.5,0,0,0
-20.5,56.5,0,0,0
-20.5,57.5,0,0,0
-20.5,58.5,0,0,0
-20.5,59.5,0,0,0
-20.5,60.5,0,0,0
-20.5,61.5,0,0,0
-20.5,62.5,0,0,0
-20.5,63.5,0,0,0
-20.5,64.5,0,0,0
-20.5,65.5,0,0,0
-20.5,66.5,0,0,0
-20.5,67.5,0,0,0
-20.5,68.5,0,0,0
-20.5,69.5,0,0,0
-20.5,70.5,0,0,0
-20.5,71.5,0,0,0
-20.5,72.5,0,0,0
-20.5,73.5,0,0,0
-20.5,74.5,0,0,0
-20.5,75.5,0,0,0
-20.5,76.5,0,0,0
-20.5,77.5,0,0,0
-20.5,78.5,0,0,0
-20.5,79.5,0,0,0
-19.5,-59.5,0,0,0
-19.5,-58.5,0,0,0
-19.5,-57.5,0,0,0
-19.5,-56.5,0,0,0
-19.5,-55.5,0,0,0
-19.5,-54.5,0,0,0
-19.5,-53.5,0,0,0
-19.5,-52.5,0,0,0
-19.5,-51.5,0,0,0
-19.5,-50.5,0,0,0
-19.5,-49.5,0,0,0
-19.5,-48.5,0,0,0
-19.5,-47.5,0,0,0
-19.5,-46.5,0,0,0
-19.5,-45.5,0,0,0
-19.5,-44.5,0,0,0
-19.5,-43.5,0,0,0
-19.5,-42.5,0,0,0
-19.5,-41.5,0,0,0
-19.5,-40.5,0,0,0
-19.5,-39.5,0,0,0
-19.5,-38.5,0,0,0
-19.5,-37.5,0,0,0
-19.5,-36.5,0,0,0
-19.5,-35.5,0,0,0
-19.5,-34.5,0,0,0
-19.5,-33.5,0,0,0
-19.5,-32.5,0,0,0
-19.5,-31.5,0,0,0
-19.5,-30.5,0,0,0
-19.5,-29.5,0,0,0
-19.5,-28.5,0,0,0
-19.5,-27.5,0,0,0
-19.5,-26.5,0,0,0
-19.5,-25.5,0,0,0
-19.5,-24.5,0,0,0
-19.5,-23.5,0,0,0
-19.5,-22.5,0,0,0
-19.5,-21.5,0,0,0
-19.5,-20.5,0,0,0
-19.5,-19.5,0,0,0
-19.5,-18.5,0,0,0
-19.5,-17.5,0,0,0
-19.5,-16.5,0,0,0
-19.5,-15.5,0,0,0
-19.5,-14.5,0,0,0
-19.5,-13.5,0,0,0
-19.5,-12.5,0,0,0
-19.5,-11.5,0,0,0
-19.5,-10.5,0,0,0
-19.5,-9.5,0,0,0
-19.5,-8.5,0,0,0
-19.5,-7.5,0,0,0
-19.5,-6.5,0,0,0
-19.5,-5.5,0,0,0
-19.5,-4.5,0,0,0
-19.5,-3.5,0,0,0
-19.5,-2.5,0,0,0
-19.5,-1.5,0,0,0
-19.5,-0.5,0,0,0
-19.5,0.5,0,0,0
-19.5,1.5,0,0,0
-19.5,2.5,0,0,0
-19.5,3.5,0,0,0
-19.5,4.5,0,0,0
-19.5,5.5,0,0,0
-19.5,6.5,0,0,0
-19.5,7.5,0,0,0
-19.5,8.5,0,0,0
-19.5,9.5,0,0,0
-19.5,10.5,0,0,0
-19.5,11.5,0,0,0
-19.5,12.5,0,0,0
-19.5,13.5,0,0,0
-19.5,14.5,0,0,0
-19.5,15.5,0,0,0
-19.5,16.5,0,0,0
-19.5,17.5,0,0,0
-19.5,18.5,0,0,0
-19.5,19.5,0,0,0
-19.5,20.5,0,0,0
-19.5,21.5,0,0,0
-19.5,22.5,0,0,0
-19.5,23.5,0,0,0
-19.5,24.5,0,0,0
-19.5,25.5,0,0,0
-19.5,26.5,0,0,0
-19.5,27.5,0,0,0
-19.5,28.5,0,0,0
-19.5,29.5,0,0,0
-19.5,30.5,0,0,0
-19.5,31.5,0,0,0
-19.5,32.5,0,0,0
-19.5,33.5,0,0,0
-19.5,34.5,0,0,0
-19.5,35.5,0,0,0
-19.5,36.5,0,0,0
-19.5,37.5,0,0,0
-19.5,38.5,0,0,0
-19.5,39.5,0,0,0
-19.5,40.5,0,0,0
-19.5,41.5,0,0,0
-19.5,42.5,0,0,0
-19.5,43.5,0,0,0
-19.5,44.5,0,0,0
-19.5,45.5,0,0,0
-19.5,46.5,0,0,0
-19.5,47.5,0,0,0
-19.5,48.5,0,0,0
-19.5,49.5,0,0,0
-19.5,50.5,0,0,0
-19.5,51.5,0,0,0
-19.5,52.5,0,0,0
-19.5,53.5,0,0,0
-19.5,54.5,0,0,0
-19.5,55.5,0,0,0
-19.5,56.5,0,0,0
-19.5,57.5,0,0,0
-19.5,58.5,0,0,0
-19.5,59.5,0,0,0
-19.5,60.5,0,0,0
-19.5,61.5,0,0,0
-19.5,62.5,0,0,0
-19.5,63.5,0,0,0
-19.5,64.5,0,0,0
-19.5,65.5,0,0,0
-19.5,66.5,0,0,0
-19.5,67.5,0,0,0
-19.5,68.5,0,0,0
-19.5,69.5,0,0,0
-19.5,70.5,0,0,0
-19.5,71.5,0,0,0
-19.5,72.5,0,0,0
-19.5,73.5,0,0,0
-19.5,74.5,0,0,0
-19.5,75.5,0,0,0
-19.5,76.5,0,0,0
-19.5,77.5,0,0,0
-19.5,78.5,0,0,0
-19.5,79.5,0,0,0
-18.5,-59.5,0,0,0
-18.5,-58.5,0,0,0
-18.5,-57.5,0,0,0
-18.5,-56.5,0,0,0
-18.5,-55.5,0,0,0
-18.5,-54.5,0,0,0
-18.5,-53.5,0,0,0
-18.5,-52.5,0,0,0
-18.5,-51.5,0,0,0
-18.5,-50.5,0,0,0
-18.5,-49.5,0,0,0
-18.5,-48.5,0,0,0
-18.5,-47.5,0,0,0
-18.5,-46.5,0,0,0
-18.5,-45.5,0,0,0
-18.5,-44.5,0,0,0
-18.5,-43.5,0,0,0
-18.5,-42.5,0,0,0
-18.5,-41.5,0,0,0
-18.5,-40.5,0,0,0
-18.5,-39.5,0,0,0
-18.5,-38.5,0,0,0
-18.5,-37.5,0,0,0
-18.5,-36.5,0,0,0
-18.5,-35.5,0,0,0
-18.5,-34.5,0,0,0
-18.5,-33.5,0,0,0
-18.5,-32.5,0,0,0
-18.5,-31.5,0,0,0
-18.5,-30.5,0,0,0
-18.5,-29.5,0,0,0
-18.5,-28.5,0,0,0
-18.5,-27.5,0,0,0
-18.5,-26.5,0,0,0
-18.5,-25.5,0,0,0
-18.5,-24.5,0,0,0
-18.5,-23.5,0,0,0
-18.5,-22.5,0,0,0
-18.5,-21.5,0,0,0
-18.5,-20.5,0,0,0
-18.5,-19.5,0,0,0
-18.5,-18.5,0,0,0
-18.5,-17.5,0,0,0
-18.5,-16.5,0,0,0
-18.5,-15.5,0,0,0
-18.5,-14.5,0,0,0
-18.5,-13.5,0,0,0
-18.5,-12.5,0,0,0
-18.5,-11.5,0,0,0
-18.5,-10.5,0,0,0
-18.5,-9.5,0,0,0
-18.5,-8.5,0,0,0
-18.5,-7.5,0,0,0
-18.5,-6.5,0,0,0
-18.5,-5.5,0,0,0
-18.5,-4.5,0,0,0
-18.5,-3.5,0,0,0
-18.5,-2.5,0,0,0
-18.5,-1.5,0,0,0
-18.5,-0.5,0,0,0
-18.5,0.5,0,0,0
-18.5,1.5,0,0,0
-18.5,2.5,0,0,0
-18.5,3.5,0,0,0
-18.5,4.5,0,0,0
-18.5,5.5,0,0,0
-18.5,6.5,0,0,0
-18.5,7.5,0,0,0
-18.5,8.5,0,0,0
-18.5,9.5,0,0,0
-18.5,10.5,0,0,0
-18.5,11.5,0,0,0
-18.5,12.5,0,0,0
-18.5,13.5,0,0,0
-18.5,14.5,0,0,0
-18.5,15.5,0,0,0
-18.5,16.5,0,0,0
-18.5,17.5,0,0,0
-18.5,18.5,0,0,0
-18.5,19.5,0,0,0
-18.5,20.5,0,0,0
-18.5,21.5,0,0,0
-18.5,22.5,0,0,0
-18.5,23.5,0,0,0
-18.5,24.5,0,0,0
-18.5,25.5,0,0,0
-18.5,26.5,0,0,0
-18.5,27.5,223.7,3183.3,-2959.7
-18.5,28.5,0,0,0
-18.5,29.5,0,0,0
-18.5,30.5,0,0,0
-18.5,31.5,0,0,0
-18.5,32.5,0,0,0
-18.5,33.5,0,0,0
-18.5,34.5,0,0,0
-18.5,35.5,0,0,0
-18.5,36.5,0,0,0
-18.5,37.5,0,0,0
-18.5,38.5,0,0,0
-18.5,39.5,0,0,0
-18.5,40.5,0,0,0
-18.5,41.5,0,0,0
-18.5,42.5,0,0,0
-18.5,43.5,0,0,0
-18.5,44.5,0,0,0
-18.5,45.5,0,0,0
-18.5,46.5,0,0,0
-18.5,47.5,0,0,0
-18.5,48.5,0,0,0
-18.5,49.5,0,0,0
-18.5,50.5,0,0,0
-18.5,51.5,0,0,0
-18.5,52.5,0,0,0
-18.5,53.5,0,0,0
-18.5,54.5,0,0,0
-18.5,55.5,0,0,0
-18.5,56.5,0,0,0
-18.5,57.5,0,0,0
-18.5,58.5,0,0,0
-18.5,59.5,0,0,0
-18.5,60.5,0,0,0
-18.5,61.5,0,0,0
-18.5,62.5,0,0,0
-18.5,63.5,0,0,0
-18.5,64.5,0,0,0
-18.5,65.5,0,0,0
-18.5,66.5,0,0,0
-18.5,67.5,0,0,0
-18.5,68.5,0,0,0
-18.5,69.5,0,0,0
-18.5,70.5,0,0,0
-18.5,71.5,0,0,0
-18.5,72.5,0,0,0
-18.5,73.5,0,0,0
-18.5,74.5,0,0,0
-18.5,75.5,0,0,0
-18.5,76.5,0,0,0
-18.5,77.5,0,0,0
-18.5,78.5,0,0,0
-18.5,79.5,0,0,0
-17.5,-59.5,0,0,0
-17.5,-58.5,0,0,0
-17.5,-57.5,0,0,0
-17.5,-56.5,0,0,0
-17.5,-55.5,0,0,0
-17.5,-54.5,0,0,0
-17.5,-53.5,0,0,0
-17.5,-52.5,0,0,0
-17.5,-51.5,0,0,0
-17.5,-50.5,0,0,0
-17.5,-49.5,0,0,0
-17.5,-48.5,0,0,0
-17.5,-47.5,0,0,0
-17.5,-46.5,0,0,0
-17.5,-45.5,0,0,0
-17.5,-44.5,0,0,0
-17.5,-43.5,0,0,0
-17.5,-42.5,0,0,0
-17.5,-41.5,0,0,0
-17.5,-40.5,0,0,0
-17.5,-39.5,0,0,0
-17.5,-38.5,0,0,0
-17.5,-37.5,0,0,0
-17.5,-36.5,0,0,0
-17.5,-35.5,0,0,0
-17.5,-34.5,0,0,0
-17.5,-33.5,0,0,0
-17.5,-32.5,0,0,0
-17.5,-31.5,0,0,0
-17.5,-30.5,0,0,0
-17.5,-29.5,0,0,0
-17.5,-28.5,0,0,0
-17.5,-27.5,0,0,0
-17.5,-26.5,0,0,0
-17.5,-25.5,0,0,0
-17.5,-24.5,0,0,0
-17.5,-23.5,0,0,0
-17.5,-22.5,0,0,0
-17.5,-21.5,0,0,0
-17.5,-20.5,0,0,0
-17.5,-19.5,0,0,0
-17.5,-18.5,0,0,0
-17.5,-17.5,0,0,0
-17.5,-16.5,0,0,0
-17.5,-15.5,0,0,0
-17.5,-14.5,0,0,0
-17.5,-13.5,0,0,0
-17.5,-12.5,0,0,0
-17.5,-11.5,0,0,0
-17.5,-10.5,0,0,0
-17.5,-9.5,0,0,0
-17.5,-8.5,0,0,0
-17.5,-7.5,0,0,0
-17.5,-6.5,0,0,0
-17.5,-5.5,0,0,0
-17.5,-4.5,0,0,0
-17.5,-3.5,0,0,0
-17.5,-2.5,0,0,0
-17.5,-1.5,0,0,0
-17.5,-0.5,0,0,0
-17.5,0.5,0,0,0
-17.5,1.5,0,0,0
-17.5,2.5,0,0,0
-17.5,3.5,0,0,0
-17.5,4.5,0,0,0
-17.5,5.5,0,0,0
-17.5,6.5,0,0,0
-17.5,7.5,0,0,0
-17.5,8.5,0,0,0
-17.5,9.5,0,0,0
-17.5,10.5,0,0,0
-17.5,11.5,0,0,0
-17.5,12.5,0,0,0
-17.5,13.5,0,0,0
-17.5,14.5,0.6,1.4,-0.9
-17.5,15.5,0,0,0
-17.5,16.5,0,0,0
-17.5,17.5,0,0,0
-17.5,18.5,0,0,0
-17.5,19.5,0,0,0
-17.5,20.5,0,0,0
-17.5,21.5,0,0,0
-17.5,22.5,0,0,0
-17.5,23.5,0,0,0
-17.5,24.5,0,0,0
-17.5,25.5,0,0,0
-17.5,26.5,0,0,0
-17.5,27.5,658.9,2601.5,-1942.6
-17.5,28.5,8843,60807.5,-51964.5
-17.5,29.5,0,0,0
-17.5,30.5,0,0,0
-17.5,31.5,0,0,0
-17.5,32.5,5658.2,116928,-111269.7
-17.5,33.5,0,0,0
-17.5,34.5,0,0,0
-17.5,35.5,0,0,0
-17.5,36.5,0,0,0
-17.5,37.5,0,0,0
-17.5,38.5,0,0,0
-17.5,39.5,0,0,0
-17.5,40.5,0,0,0
-17.5,41.5,0,0,0
-17.5,42.5,0,0,0
-17.5,43.5,0,0,0
-17.5,44.5,0,0,0
-17.5,45.5,0,0,0
-17.5,46.5,0,0,0
-17.5,47.5,0,0,0
-17.5,48.5,0,0,0
-17.5,49.5,0,0,0
-17.5,50.5,0,0,0
-17.5,51.5,0,0,0
-17.5,52.5,0,0,0
-17.5,53.5,0,0,0
-17.5,54.5,0,0,0
-17.5,55.5,0,0,0
-17.5,56.5,0,0,0
-17.5,57.5,0,0,0
-17.5,58.5,0,0,0
-17.5,59.5,0,0,0
-17.5,60.5,0,0,0
-17.5,61.5,0,0,0
-17.5,62.5,0,0,0
-17.5,63.5,0,0,0
-17.5,64.5,0,0,0
-17.5,65.5,0,0,0
-17.5,66.5,0,0,0
-17.5,67.5,0,0,0
-17.5,68.5,0,0,0
-17.5,69.5,0,0,0
-17.5,70.5,0,0,0
-17.5,71.5,0,0,0
-17.5,72.5,0,0,0
-17.5,73.5,0,0,0
-17.5,74.5,0,0,0
-17.5,75.5,0,0,0
-17.5,76.5,0,0,0
-17.5,77.5,0,0,0
-17.5,78.5,0,0,0
-17.5,79.5,0,0,0
-16.5,-59.5,0,0,0
-16.5,-58.5,0,0,0
-16.5,-57.5,0,0,0
-16.5,-56.5,0,0,0
-16.5,-55.5,0,0,0
-16.5,-54.5,0,0,0
-16.5,-53.5,0,0,0
-16.5,-52.5,0,0,0
-16.5,-51.5,0,0,0
-16.5,-50.5,0,0,0
-16.5,-49.5,0,0,0
-16.5,-48.5,0,0,0
-16.5,-47.5,0,0,0
-16.5,-46.5,0,0,0
-16.5,-45.5,0,0,0
-16.5,-44.5,0,0,0
-16.5,-43.5,0,0,0
-16.5,-42.5,0,0,0
-16.5,-41.5,0,0,0
-16.5,-40.5,0,0,0
-16.5,-39.5,0,0,0
-16.5,-38.5,0,0,0
-16.5,-37.5,0,0,0
-16.5,-36.5,0,0,0
-16.5,-35.5,0,0,0
-16.5,-34.5,0,0,0
-16.5,-33.5,0,0,0
-16.5,-32.5,0,0,0
-16.5,-31.5,0,0,0
-16.5,-30.5,0,0,0
-16.5,-29.5,0,0,0
-16.5,-28.5,0,0,0
-16.5,-27.5,0,0,0
-16.5,-26.5,0,0,0
-16.5,-25.5,0,0,0
-16.5,-24.5,0,0,0
-16.5,-23.5,0,0,0
-16.5,-22.5,0,0,0
-16.5,-21.5,0,0,0
-16.5,-20.5,0,0,0
-16.5,-19.5,0,0,0
-16.5,-18.5,0,0,0
-16.5,-17.5,0,0,0
-16.5,-16.5,0,0,0
-16.5,-15.5,0,0,0
-16.5,-14.5,0,0,0
-16.5,-13.5,0,0,0
-16.5,-12.5,0,0,0
-16.5,-11.5,0,0,0
-16.5,-10.5,0,0,0
-16.5,-9.5,0,0,0
-16.5,-8.5,0,0,0
-16.5,-7.5,0,0,0
-16.5,-6.5,0,0,0
-16.5,-5.5,0,0,0
-16.5,-4.5,0,0,0
-16.5,-3.5,0,0,0
-16.5,-2.5,0,0,0
-16.5,-1.5,0,0,0
-16.5,-0.5,0,0,0
-16.5,0.5,0,0,0
-16.5,1.5,0,0,0
-16.5,2.5,0,0,0
-16.5,3.5,0,0,0
-16.5,4.5,0,0,0
-16.5,5.5,0,0,0
-16.5,6.5,0,0,0
-16.5,7.5,0,0,0
-16.5,8.5,0,0,0
-16.5,9.5,0,0,0
-16.5,10.5,0,0,0
-16.5,11.5,122368.5,1110827.5,-988459
-16.5,12.5,255532.4,3401083.2,-3145550.8
-16.5,13.5,10717,1282845.5,-1272128.5
-16.5,14.5,124.9,295822.9,-295698
-16.5,15.5,48.4,1160.7,-1112.2
-16.5,16.5,1.2,653.9,-652.7
-16.5,17.5,0,0,0
-16.5,18.5,0,0,0
-16.5,19.5,0,0,0
-16.5,20.5,0,0,0
-16.5,21.5,0,0,0
-16.5,22.5,0,0,0
-16.5,23.5,0,0,0
-16.5,24.5,0,0,0
-16.5,25.5,0,0,0
-16.5,26.5,0,0,0
-16.5,27.5,0,0,0
-16.5,28.5,9953,77611.3,-67658.3
-16.5,29.5,0,0,0
-16.5,30.5,0,0,0
-16.5,31.5,0,0,0
-16.5,32.5,7007.8,106789.5,-99781.7
-16.5,33.5,2018.5,6081.8,-4063.3
-16.5,34.5,0,0,0
-16.5,35.5,0,0,0
